group,id,course,semester,grade
9,680,Art and Expression in a Post-Apocalyptic World,1,9.6
9,680,Art and Expression in a Post-Apocalyptic World,1,9.6
9,680,Art and Expression in a Post-Apocalyptic World,1,12.4
9,680,Art and Expression in a Post-Apocalyptic World,1,7.7
9,680,Art and Expression in a Post-Apocalyptic World,1,10.6
9,680,Combat Tactics and Self-Defense,2,14
9,680,Combat Tactics and Self-Defense,2,11
9,680,Combat Tactics and Self-Defense,2,13
9,680,Combat Tactics and Self-Defense,2,13
9,680,Combat Tactics and Self-Defense,2,11
9,680,Combat Tactics and Self-Defense,2,13
9,680,Combat Tactics and Self-Defense,2,10
9,680,Community Building and Social Organization,1,8
9,680,Community Building and Social Organization,1,7
9,680,Community Building and Social Organization,1,12
9,680,Community Building and Social Organization,1,4
9,680,Mechanical Engineering and Vehicle Repair,1,11
9,680,Mechanical Engineering and Vehicle Repair,1,10
9,680,Mechanical Engineering and Vehicle Repair,1,10
9,680,Mechanical Engineering and Vehicle Repair,1,9
9,680,Mechanical Engineering and Vehicle Repair,1,9
9,680,Moral Philosophy and Ethical Decision-Making,2,6
9,680,Moral Philosophy and Ethical Decision-Making,2,9
9,680,Moral Philosophy and Ethical Decision-Making,2,6
9,680,Moral Philosophy and Ethical Decision-Making,2,9
9,680,Moral Philosophy and Ethical Decision-Making,2,6
9,680,Post-Apocalyptic History and Archaeology,1,8
9,680,Post-Apocalyptic History and Archaeology,1,11.5
9,680,Post-Apocalyptic History and Archaeology,1,6
9,680,Radiation Ecology and Environmental Science,2,6
9,680,Radiation Ecology and Environmental Science,2,7
9,680,Radiation Ecology and Environmental Science,2,18.5
9,680,Radiation Ecology and Environmental Science,2,13.5
9,680,Radiation Ecology and Environmental Science,2,16.5
9,680,Renewable Energy and Sustainable Living,2,8.7
9,680,Renewable Energy and Sustainable Living,2,7.7
9,680,Renewable Energy and Sustainable Living,2,10
9,680,Renewable Energy and Sustainable Living,2,11.5
9,680,Renewable Energy and Sustainable Living,2,11.3
9,680,Renewable Energy and Sustainable Living,2,17.5
9,680,Renewable Energy and Sustainable Living,2,12.2
9,680,Scavenging and Resource Management,2,7
9,680,Scavenging and Resource Management,2,8
9,680,Scavenging and Resource Management,2,7
9,680,Scavenging and Resource Management,2,8
9,680,Survival Skills and Wilderness Medicine,1,13
9,680,Survival Skills and Wilderness Medicine,1,13.5
9,680,Survival Skills and Wilderness Medicine,1,14.5
9,680,Survival Skills and Wilderness Medicine,1,12.5
9,710,Art and Expression in a Post-Apocalyptic World,1,10.8
9,710,Art and Expression in a Post-Apocalyptic World,1,8.5
9,710,Art and Expression in a Post-Apocalyptic World,1,8.1
9,710,Art and Expression in a Post-Apocalyptic World,1,8.5
9,710,Art and Expression in a Post-Apocalyptic World,1,6.5
9,710,Art and Expression in a Post-Apocalyptic World,1,8.7
9,710,Art and Expression in a Post-Apocalyptic World,1,8.4
9,710,Art and Expression in a Post-Apocalyptic World,1,7.6
9,710,Combat Tactics and Self-Defense,2,14
9,710,Combat Tactics and Self-Defense,2,12
9,710,Combat Tactics and Self-Defense,2,7
9,710,Combat Tactics and Self-Defense,2,14
9,710,Combat Tactics and Self-Defense,2,17
9,710,Combat Tactics and Self-Defense,2,8
9,710,Combat Tactics and Self-Defense,2,12
9,710,Community Building and Social Organization,1,8
9,710,Community Building and Social Organization,1,9
9,710,Community Building and Social Organization,1,9
9,710,Mechanical Engineering and Vehicle Repair,1,9
9,710,Mechanical Engineering and Vehicle Repair,1,10
9,710,Mechanical Engineering and Vehicle Repair,1,8
9,710,Mechanical Engineering and Vehicle Repair,1,9
9,710,Mechanical Engineering and Vehicle Repair,1,8
9,710,Moral Philosophy and Ethical Decision-Making,2,7
9,710,Moral Philosophy and Ethical Decision-Making,2,8
9,710,Moral Philosophy and Ethical Decision-Making,2,8
9,710,Moral Philosophy and Ethical Decision-Making,2,10
9,710,Moral Philosophy and Ethical Decision-Making,2,12
9,710,Moral Philosophy and Ethical Decision-Making,2,6
9,710,Post-Apocalyptic History and Archaeology,1,5.5
9,710,Post-Apocalyptic History and Archaeology,1,9
9,710,Post-Apocalyptic History and Archaeology,1,6
9,710,Radiation Ecology and Environmental Science,2,11
9,710,Radiation Ecology and Environmental Science,2,14
9,710,Radiation Ecology and Environmental Science,2,12
9,710,Radiation Ecology and Environmental Science,2,7.5
9,710,Radiation Ecology and Environmental Science,2,12
9,710,Radiation Ecology and Environmental Science,2,13.5
9,710,Renewable Energy and Sustainable Living,2,9
9,710,Renewable Energy and Sustainable Living,2,13
9,710,Renewable Energy and Sustainable Living,2,12.7
9,710,Renewable Energy and Sustainable Living,2,7.4
9,710,Renewable Energy and Sustainable Living,2,16.8
9,710,Renewable Energy and Sustainable Living,2,15.9
9,710,Renewable Energy and Sustainable Living,2,8.3
9,710,Scavenging and Resource Management,2,7
9,710,Scavenging and Resource Management,2,8
9,710,Scavenging and Resource Management,2,6
9,710,Scavenging and Resource Management,2,9
9,710,Survival Skills and Wilderness Medicine,1,14
9,710,Survival Skills and Wilderness Medicine,1,11.5
9,710,Survival Skills and Wilderness Medicine,1,15
9,719,Art and Expression in a Post-Apocalyptic World,1,8.7
9,719,Art and Expression in a Post-Apocalyptic World,1,4.5
9,719,Art and Expression in a Post-Apocalyptic World,1,5.2
9,719,Art and Expression in a Post-Apocalyptic World,1,9.8
9,719,Art and Expression in a Post-Apocalyptic World,1,11.3
9,719,Art and Expression in a Post-Apocalyptic World,1,6.2
9,719,Art and Expression in a Post-Apocalyptic World,1,9.3
9,719,Art and Expression in a Post-Apocalyptic World,1,7
9,719,Art and Expression in a Post-Apocalyptic World,1,7.3
9,719,Combat Tactics and Self-Defense,2,12
9,719,Combat Tactics and Self-Defense,2,13
9,719,Combat Tactics and Self-Defense,2,11
9,719,Combat Tactics and Self-Defense,2,10
9,719,Combat Tactics and Self-Defense,2,10
9,719,Combat Tactics and Self-Defense,2,13
9,719,Combat Tactics and Self-Defense,2,10
9,719,Community Building and Social Organization,1,8
9,719,Community Building and Social Organization,1,11
9,719,Community Building and Social Organization,1,9
9,719,Community Building and Social Organization,1,11
9,719,Mechanical Engineering and Vehicle Repair,1,10
9,719,Mechanical Engineering and Vehicle Repair,1,9
9,719,Mechanical Engineering and Vehicle Repair,1,10
9,719,Mechanical Engineering and Vehicle Repair,1,9
9,719,Mechanical Engineering and Vehicle Repair,1,10
9,719,Moral Philosophy and Ethical Decision-Making,2,7
9,719,Moral Philosophy and Ethical Decision-Making,2,11
9,719,Moral Philosophy and Ethical Decision-Making,2,9
9,719,Moral Philosophy and Ethical Decision-Making,2,9
9,719,Moral Philosophy and Ethical Decision-Making,2,9
9,719,Moral Philosophy and Ethical Decision-Making,2,8
9,719,Post-Apocalyptic History and Archaeology,1,8.5
9,719,Post-Apocalyptic History and Archaeology,1,7.5
9,719,Post-Apocalyptic History and Archaeology,1,7
9,719,Radiation Ecology and Environmental Science,2,14.5
9,719,Radiation Ecology and Environmental Science,2,12
9,719,Radiation Ecology and Environmental Science,2,9
9,719,Radiation Ecology and Environmental Science,2,14.5
9,719,Radiation Ecology and Environmental Science,2,16.5
9,719,Radiation Ecology and Environmental Science,2,11.5
9,719,Renewable Energy and Sustainable Living,2,12.4
9,719,Renewable Energy and Sustainable Living,2,13
9,719,Renewable Energy and Sustainable Living,2,14.3
9,719,Renewable Energy and Sustainable Living,2,12
9,719,Renewable Energy and Sustainable Living,2,14.5
9,719,Renewable Energy and Sustainable Living,2,7.5
9,719,Renewable Energy and Sustainable Living,2,14
9,719,Scavenging and Resource Management,2,6
9,719,Scavenging and Resource Management,2,9
9,719,Scavenging and Resource Management,2,7
9,719,Scavenging and Resource Management,2,8
9,719,Survival Skills and Wilderness Medicine,1,12.5
9,719,Survival Skills and Wilderness Medicine,1,14.5
9,719,Survival Skills and Wilderness Medicine,1,14
9,719,Survival Skills and Wilderness Medicine,1,12.5
9,735,Art and Expression in a Post-Apocalyptic World,1,4.4
9,735,Art and Expression in a Post-Apocalyptic World,1,3.7
9,735,Art and Expression in a Post-Apocalyptic World,1,11.8
9,735,Art and Expression in a Post-Apocalyptic World,1,7.4
9,735,Art and Expression in a Post-Apocalyptic World,1,9.2
9,735,Art and Expression in a Post-Apocalyptic World,1,6.8
9,735,Art and Expression in a Post-Apocalyptic World,1,11.4
9,735,Art and Expression in a Post-Apocalyptic World,1,8.1
9,735,Combat Tactics and Self-Defense,2,13
9,735,Combat Tactics and Self-Defense,2,14
9,735,Combat Tactics and Self-Defense,2,9
9,735,Combat Tactics and Self-Defense,2,15
9,735,Combat Tactics and Self-Defense,2,8
9,735,Combat Tactics and Self-Defense,2,13
9,735,Combat Tactics and Self-Defense,2,11
9,735,Community Building and Social Organization,1,13
9,735,Community Building and Social Organization,1,6
9,735,Community Building and Social Organization,1,9
9,735,Community Building and Social Organization,1,9
9,735,Mechanical Engineering and Vehicle Repair,1,11
9,735,Mechanical Engineering and Vehicle Repair,1,9
9,735,Mechanical Engineering and Vehicle Repair,1,8
9,735,Mechanical Engineering and Vehicle Repair,1,10
9,735,Mechanical Engineering and Vehicle Repair,1,10
9,735,Moral Philosophy and Ethical Decision-Making,2,6
9,735,Moral Philosophy and Ethical Decision-Making,2,9
9,735,Moral Philosophy and Ethical Decision-Making,2,9
9,735,Moral Philosophy and Ethical Decision-Making,2,9
9,735,Moral Philosophy and Ethical Decision-Making,2,9
9,735,Moral Philosophy and Ethical Decision-Making,2,9
9,735,Post-Apocalyptic History and Archaeology,1,8.5
9,735,Post-Apocalyptic History and Archaeology,1,10
9,735,Radiation Ecology and Environmental Science,2,10.5
9,735,Radiation Ecology and Environmental Science,2,19.5
9,735,Radiation Ecology and Environmental Science,2,7
9,735,Radiation Ecology and Environmental Science,2,9
9,735,Radiation Ecology and Environmental Science,2,10
9,735,Renewable Energy and Sustainable Living,2,13.9
9,735,Renewable Energy and Sustainable Living,2,13.6
9,735,Renewable Energy and Sustainable Living,2,11.4
9,735,Renewable Energy and Sustainable Living,2,16.5
9,735,Renewable Energy and Sustainable Living,2,9.1
9,735,Renewable Energy and Sustainable Living,2,6.2
9,735,Scavenging and Resource Management,2,7
9,735,Scavenging and Resource Management,2,6
9,735,Scavenging and Resource Management,2,8
9,735,Scavenging and Resource Management,2,9
9,735,Survival Skills and Wilderness Medicine,1,11.5
9,735,Survival Skills and Wilderness Medicine,1,13
9,735,Survival Skills and Wilderness Medicine,1,13
9,735,Survival Skills and Wilderness Medicine,1,14.5
9,736,Art and Expression in a Post-Apocalyptic World,1,8.2
9,736,Art and Expression in a Post-Apocalyptic World,1,7.9
9,736,Art and Expression in a Post-Apocalyptic World,1,10.5
9,736,Art and Expression in a Post-Apocalyptic World,1,10.5
9,736,Art and Expression in a Post-Apocalyptic World,1,11.3
9,736,Art and Expression in a Post-Apocalyptic World,1,9.6
9,736,Art and Expression in a Post-Apocalyptic World,1,9.4
9,736,Art and Expression in a Post-Apocalyptic World,1,12.7
9,736,Art and Expression in a Post-Apocalyptic World,1,5.2
9,736,Combat Tactics and Self-Defense,2,15
9,736,Combat Tactics and Self-Defense,2,20
9,736,Combat Tactics and Self-Defense,2,14
9,736,Combat Tactics and Self-Defense,2,15
9,736,Combat Tactics and Self-Defense,2,17
9,736,Combat Tactics and Self-Defense,2,15
9,736,Combat Tactics and Self-Defense,2,14
9,736,Community Building and Social Organization,1,7
9,736,Community Building and Social Organization,1,8
9,736,Community Building and Social Organization,1,7
9,736,Community Building and Social Organization,1,10
9,736,Mechanical Engineering and Vehicle Repair,1,9
9,736,Mechanical Engineering and Vehicle Repair,1,11
9,736,Mechanical Engineering and Vehicle Repair,1,11
9,736,Mechanical Engineering and Vehicle Repair,1,10
9,736,Mechanical Engineering and Vehicle Repair,1,10
9,736,Moral Philosophy and Ethical Decision-Making,2,7
9,736,Moral Philosophy and Ethical Decision-Making,2,8
9,736,Moral Philosophy and Ethical Decision-Making,2,10
9,736,Moral Philosophy and Ethical Decision-Making,2,8
9,736,Moral Philosophy and Ethical Decision-Making,2,6
9,736,Moral Philosophy and Ethical Decision-Making,2,9
9,736,Post-Apocalyptic History and Archaeology,1,4.5
9,736,Post-Apocalyptic History and Archaeology,1,9.5
9,736,Post-Apocalyptic History and Archaeology,1,7.5
9,736,Radiation Ecology and Environmental Science,2,11.5
9,736,Radiation Ecology and Environmental Science,2,10
9,736,Radiation Ecology and Environmental Science,2,13.5
9,736,Radiation Ecology and Environmental Science,2,13.5
9,736,Radiation Ecology and Environmental Science,2,9
9,736,Radiation Ecology and Environmental Science,2,12
9,736,Renewable Energy and Sustainable Living,2,14.9
9,736,Renewable Energy and Sustainable Living,2,14.2
9,736,Renewable Energy and Sustainable Living,2,13.3
9,736,Renewable Energy and Sustainable Living,2,16.5
9,736,Renewable Energy and Sustainable Living,2,13.1
9,736,Renewable Energy and Sustainable Living,2,13
9,736,Renewable Energy and Sustainable Living,2,12.7
9,736,Scavenging and Resource Management,2,6
9,736,Scavenging and Resource Management,2,7
9,736,Scavenging and Resource Management,2,9
9,736,Scavenging and Resource Management,2,6
9,736,Survival Skills and Wilderness Medicine,1,12.5
9,736,Survival Skills and Wilderness Medicine,1,13.5
9,736,Survival Skills and Wilderness Medicine,1,14
9,736,Survival Skills and Wilderness Medicine,1,12.5
9,751,Art and Expression in a Post-Apocalyptic World,1,9.8
9,751,Art and Expression in a Post-Apocalyptic World,1,6.8
9,751,Art and Expression in a Post-Apocalyptic World,1,7.7
9,751,Art and Expression in a Post-Apocalyptic World,1,9
9,751,Art and Expression in a Post-Apocalyptic World,1,9.4
9,751,Art and Expression in a Post-Apocalyptic World,1,8.4
9,751,Art and Expression in a Post-Apocalyptic World,1,8.1
9,751,Art and Expression in a Post-Apocalyptic World,1,9.9
9,751,Art and Expression in a Post-Apocalyptic World,1,7.4
9,751,Combat Tactics and Self-Defense,2,16
9,751,Combat Tactics and Self-Defense,2,15
9,751,Combat Tactics and Self-Defense,2,12
9,751,Combat Tactics and Self-Defense,2,19
9,751,Combat Tactics and Self-Defense,2,13
9,751,Combat Tactics and Self-Defense,2,13
9,751,Community Building and Social Organization,1,9
9,751,Community Building and Social Organization,1,9
9,751,Community Building and Social Organization,1,8
9,751,Community Building and Social Organization,1,9
9,751,Mechanical Engineering and Vehicle Repair,1,9
9,751,Mechanical Engineering and Vehicle Repair,1,11
9,751,Mechanical Engineering and Vehicle Repair,1,10
9,751,Mechanical Engineering and Vehicle Repair,1,9
9,751,Mechanical Engineering and Vehicle Repair,1,9
9,751,Moral Philosophy and Ethical Decision-Making,2,7
9,751,Moral Philosophy and Ethical Decision-Making,2,10
9,751,Moral Philosophy and Ethical Decision-Making,2,11
9,751,Moral Philosophy and Ethical Decision-Making,2,9
9,751,Moral Philosophy and Ethical Decision-Making,2,7
9,751,Moral Philosophy and Ethical Decision-Making,2,6
9,751,Post-Apocalyptic History and Archaeology,1,8.5
9,751,Post-Apocalyptic History and Archaeology,1,11
9,751,Post-Apocalyptic History and Archaeology,1,9.5
9,751,Radiation Ecology and Environmental Science,2,14
9,751,Radiation Ecology and Environmental Science,2,10
9,751,Radiation Ecology and Environmental Science,2,18
9,751,Radiation Ecology and Environmental Science,2,16
9,751,Radiation Ecology and Environmental Science,2,11
9,751,Radiation Ecology and Environmental Science,2,8.5
9,751,Renewable Energy and Sustainable Living,2,13
9,751,Renewable Energy and Sustainable Living,2,14.2
9,751,Renewable Energy and Sustainable Living,2,11.4
9,751,Renewable Energy and Sustainable Living,2,12.3
9,751,Renewable Energy and Sustainable Living,2,16.6
9,751,Renewable Energy and Sustainable Living,2,12.4
9,751,Renewable Energy and Sustainable Living,2,12.5
9,751,Scavenging and Resource Management,2,9
9,751,Scavenging and Resource Management,2,7
